PARTY,UCC,SYMBOL,SETCOD,TYP,TOTSALE,DELVSALE,EPI,SALEPENDING,TOTBUY,DELVBUY,SALEVAL,BUYVAL,NETVAL,AVGRATE,NATURE,MINMARGIN
ZLJ0028,ZLJ0028,GAIL,N2022147  ,EQ,0,0,0,0,100,100,0,13920,-13920,139.20,R,2784
ZLJ0028,ZLJ0028,ENGINERSIN,N2022148  ,EQ,0,0,0,0,150,150,0,10440,-10440,69.60,R,2088
ZLJ0028,ZLJ0028,BEML,N2022148  ,EQ,0,0,0,0,25,25,0,36050,-36050,1442,R,7210
ZLJ0028,ZLJ0028,INFY,N2022147  ,EQ,30,30,30,0,0,0,46650,0,46650,0,R,0
ZLJ0028,ZLJ0028,BEL,N2022148  ,EQ,0,0,0,0,200,200,0,57260,-57260,286.30,R,11452
ZLJ0028,ZLJ0028,FACT,N2022147  ,EQ,0,0,0,0,200,200,0,22110,-22110,110.55,R,4422
ZLJ0028,ZLJ0028,FACT,N2022148  ,EQ,200,200,0,200,0,0,23400,0,23400,117,R,4680
ZLJ0028,ZLJ0028,DEVYANI,N2022148  ,EQ,0,0,0,0,100,100,0,19150,-19150,191.50,R,3830
ZLJ0028,ZLJ0028,TBZ,N2022147  ,EQ,0,0,0,0,300,300,0,21930,-21930,73.10,R,4386
ZLJ0028,ZLJ0028,BHEL,N2022147  ,EQ,0,0,0,0,200,200,0,10540,-10540,52.70,R,2108
ZLJ0028,ZLJ0028,CHAMBLFERT,N2022148  ,EQ,0,0,0,0,100,100,0,32245,-32245,322.45,R,6449
ZLJ0028,ZLJ0028,IDFCFIRSTB,N2022148  ,EQ,0,0,0,0,200,200,0,8600,-8600,43,R,1720
ZLJ0030,ZLJ0030,HDFCBANK,N2022148  ,EQ,0,0,0,0,1100,1100,0,1581533.6,-1581533.60,1437.76,R,316306.72
ZLJ0037,ZLJ0037,INFY,N2022147  ,EQ,25,25,25,0,0,0,39152.5,0,39152.50,0,R,0
ZLJ0037,ZLJ0037,INFY,N2022148  ,EQ,0,0,0,0,50,50,0,79892.5,-79892.50,1597.85,R,15978.50
ZLJ0037,ZLJ0037,INDIACEM,N2022147  ,EQ,0,0,0,0,100,100,0,19265,-19265,192.65,R,3853
ZLJ0037,ZLJ0037,BERGEPAINT,N2022148  ,EQ,0,0,0,0,50,50,0,33137.5,-33137.50,662.75,R,6627.50
ZLJ0037,ZLJ0037,BANDHANBNK,N2022147  ,EQ,0,0,0,0,100,100,0,29220,-29220,292.20,R,5844
ZLJ0037,ZLJ0037,BDL,N2022147  ,EQ,30,30,30,0,0,0,25530,0,25530,0,R,0
ZLJ0073,ZLJ0073,BERGEPAINT,N2022147  ,EQ,50,50,50,0,0,0,32437.5,0,32437.50,0,R,0
ZLJ0079,ZLJ0079,ORIENTPPR,N2022148  ,EQ,800,800,300,500,0,0,23875,0,23875,29.84,R,2984.3760
ZLJ0079,ZLJ0079,BHEL,N2022148  ,EQ,0,0,0,0,500,500,0,26475,-26475,52.95,R,5295
ZLJ0079,ZLJ0079,AMBUJACEM,N2022147  ,EQ,50,50,50,0,0,0,19060,0,19060,0,R,0
ZLJ0081,ZLJ0081,INFY,N2022147  ,EQ,50,50,50,0,0,0,78245,0,78245,0,R,0
ZLJ0100,ZLJ0100,LXCHEM,N2022148  ,EQ,0,0,0,0,6,6,0,1882.8,-1882.80,313.80,R,376.56
ZLJ0102,ZLJ0102,INFY,N2022148  ,EQ,15,15,0,15,0,0,23887.5,0,23887.50,1592.50,R,4777.50
ZLJ0123,ZLJ0123,WIPRO,N2022148  ,EQ,70,70,0,70,0,0,30800,0,30800,440,R,6160
ZLK0005,ZLK0005,PANACEABIO,N2022147  ,EQ,0,0,0,0,100,100,0,14675,-14675,146.75,R,2935
ZLK0023,ZLK0023,TATASTEEL,N2022147  ,EQ,0,0,0,0,50,50,0,5352.5,-5352.50,107.05,R,1070.50
ZLK0023,ZLK0023,ZENTEC,N2022148  ,EQ,10,10,0,10,0,0,1914,0,1914,191.40,R,382.80
ZLK0034,ZLK0034,GRAVITA,N2022147  ,EQ,0,0,0,0,50,50,0,14550,-14550,291,R,2910
ZLK0034,ZLK0034,ZENTEC,N2022147  ,EQ,0,0,0,0,200,200,0,38325,-38325,191.63,R,7665
ZLK0043,ZLK0043,STOVEKRAFT,N2022148  ,EQ,0,0,0,0,3500,3500,0,2032328.55,-2032328.55,580.67,R,406465.71
ZLK0048,ZLK0048,DIVISLAB,N2022148  ,EQ,15,15,8,7,0,0,57725,0,57725,3848.33,R,5387.6660
ZLK0048,ZLK0048,DRREDDY,N2022148  ,EQ,10,10,0,10,0,0,41375,0,41375,4137.50,R,8275
ZLK0091,ZLK0091,LINCOLN,N2022148  ,EQ,0,0,0,0,20,20,0,6121,-6121,306.05,R,1224.20
ZLK0091,ZLK0091,LINCOLN,N2022147  ,EQ,0,0,0,0,10,10,0,3050,-3050,305,R,610
ZLK0091,ZLK0091,AMBUJACEM,N2022148  ,EQ,0,0,0,0,10,10,0,3800,-3800,380,R,760
ZLK0091,ZLK0091,WOCKPHARMA,N2022147  ,EQ,20,20,20,0,0,0,4760,0,4760,0,R,0
ZLK0091,ZLK0091,LICI,N2022148  ,EQ,0,0,0,0,10,10,0,6800,-6800,680,R,1360
ZLK0092,ZLK0092,TATAMOTORS,N2022147  ,EQ,100,100,100,0,0,0,46455,0,46455,0,R,0
ZLK0096,ZLK0096,ZOMATO,N2022147  ,EQ,0,0,0,0,1000,1000,0,56550,-56550,56.55,R,11310
ZLK0116,ZLK0116,ZOMATO,N2022147  ,EQ,0,0,0,0,25,25,0,1313.75,-1313.75,52.55,R,262.75
ZLK0123,ZLK0123,TATACOFFEE,N2022148  ,EQ,0,0,0,0,100,100,0,22040,-22040,220.40,R,4408
ZLK0131,ZLK0131,URJA,N2022148  ,EQ,0,0,0,0,100,100,0,1285,-1285,12.85,R,257
ZLK0131,ZLK0131,IDBI,N2022148  ,EQ,0,0,0,0,30,30,0,1257,-1257,41.90,R,251.40
ZLK0173,ZLK0173,NLCINDIA,N2022148  ,EQ,250,250,0,250,0,0,17775,0,17775,71.10,R,3555
ZLK0173,ZLK0173,RENUKA,N2022148  ,EQ,500,500,0,500,0,0,24400,0,24400,48.80,R,4880
ZLK0183,ZLK0183,JPINFRATEC,Z2022148  ,BE,0,0,0,0,1000,1000,0,2300,-2300,2.30,Z,460
ZLK0225,ZLK0225,PRESTIGE,N2022148  ,EQ,20,20,0,20,0,0,8540,0,8540,427,R,1708
ZLK0225,ZLK0225,STERTOOLS,N2022148  ,EQ,0,0,0,0,100,100,0,27855,-27855,278.55,R,5571
ZLK0225,ZLK0225,BLS,N2022148  ,EQ,92,92,0,92,0,0,22172,0,22172,241,R,4434.40
ZLK0225,ZLK0225,MAITHANALL,N2022148  ,EQ,6,6,0,6,0,0,5570.4,0,5570.40,928.40,R,1114.08
ZLK0325,ZLK0325,HINDALCO,N2022147  ,EQ,26,15,15,0,11,0,10845.45,4572.95,6272.50,0,R,0
ZLK0325,ZLK0325,NIITLTD,N2022147  ,EQ,25,25,25,0,0,0,9137.5,0,9137.50,0,R,0
ZLK0439,ZLK0439,ADVENZYMES,N2022147  ,EQ,50,50,50,0,0,0,14652.5,0,14652.50,0,R,0
ZLK0439,ZLK0439,PANACEABIO,N2022147  ,EQ,145,145,145,0,0,0,20459.5,0,20459.50,0,R,0
ZLK0444,ZLK0444,HDFCLIFE,N2022147  ,EQ,0,0,0,0,20,20,0,10709.4,-10709.40,535.47,R,2141.88
ZLK0480,ZLK0480,530677,N2022148  ,EQ,176,176,0,176,0,0,17116,0,17116,97.25,R,3423.20
ZLK0481,ZLK0481,530677,N2022148  ,EQ,328,328,328,0,0,0,31898,0,31898,0,R,0
ZLK0483,ZLK0483,530677,N2022148  ,EQ,173,173,0,173,0,0,16824.25,0,16824.25,97.25,R,3364.85
ZLK0483,ZLK0483,539559,Z2022648  ,BE,1800,1800,0,1800,0,0,84960,0,84960,47.20,4,16992
ZLK0484,ZLK0484,SUBEXLTD,N2022148  ,EQ,0,0,0,0,600,600,0,23370,-23370,38.95,R,4674
ZLK0484,ZLK0484,YESBANK,N2022148  ,EQ,1400,1400,1400,0,0,0,23030,0,23030,0,R,0
ZLL0003,ZLL0003,TECHM,N2022148  ,EQ,10,10,0,10,0,0,10630.5,0,10630.50,1063.05,R,2126.10
ZLL0003,ZLL0003,TATAPOWER,N2022148  ,EQ,0,0,0,0,20,20,0,4666,-4666,233.30,R,933.20
ZLL0009,ZLL0009,HDFC,N2022148  ,EQ,0,0,0,0,20,20,0,47500,-47500,2375,R,9500
ZLL0009,ZLL0009,TATASTEEL,N2022148  ,EQ,0,0,0,0,300,300,0,32595,-32595,108.65,R,6519
ZLL0013,ZLL0013,SUZLON,N2022148  ,EQ,3000,3000,0,3000,0,0,21150,0,21150,7.05,R,4230
ZLL0013,ZLL0013,ADANIPOWER,N2022148  ,EQ,0,0,0,0,75,75,0,26010,-26010,346.80,R,5202
ZLL0013,ZLL0013,VISESHINFO,N2022147  ,EQ,0,0,0,0,2000,2000,0,1500,-1500,0.75,R,300
ZLL0014,ZLL0014,LSIL,N2022147  ,EQ,0,0,0,0,100,100,0,1635,-1635,16.35,R,327
ZLL0035,ZLL0035,TATASTEEL,N2022147  ,EQ,55,55,55,0,0,0,5879.5,0,5879.50,0,R,0
ZLL0035,ZLL0035,TATASTEEL,N2022148  ,EQ,0,0,0,0,55,55,0,5890.5,-5890.50,107.10,R,1178.10
ZLL0042,ZLL0042,533202,N2022147  ,EQ,0,0,0,0,500,500,0,1413.95,-1413.95,2.83,R,282.79
ZLM0002,ZLM0002,VIKASLIFE,Z2022148  ,BE,0,0,0,0,1000,1000,0,5050,-5050,5.05,Z,1010
ZLM0003,ZLM0003,VIKASLIFE,Z2022148  ,BE,0,0,0,0,1000,1000,0,5050,-5050,5.05,Z,1010
ZLM0006,ZLM0006,RCF,N2022148  ,EQ,2000,2000,2000,0,0,0,181700,0,181700,0,R,0
ZLM0006,ZLM0006,PRESTIGE,N2022148  ,EQ,100,100,1,99,0,0,43045.8,0,43045.80,430.46,R,8523.0680
ZLM0012,ZLM0012,VIKASLIFE,Z2022148  ,BE,0,0,0,0,1000,1000,0,5050,-5050,5.05,Z,1010
ZLM0012,ZLM0012,SOBHA,N2022147  ,EQ,90,90,90,0,0,0,61350.1,0,61350.10,0,R,0
ZLM0012,ZLM0012,SOBHA,N2022148  ,EQ,0,0,0,0,90,90,0,60750,-60750,675,R,12150
ZLM0013,ZLM0013,VIKASLIFE,Z2022148  ,BE,0,0,0,0,1000,1000,0,5050,-5050,5.05,Z,1010
ZLM0015,ZLM0015,BOMDYEING,N2022148  ,EQ,0,0,0,0,500,500,0,49575,-49575,99.15,R,9915
ZLM0015,ZLM0015,ICICIBANK,N2022147  ,EQ,0,0,0,0,200,200,0,163149.95,-163149.95,815.75,R,32629.99
ZLM0015,ZLM0015,ITC,N2022147  ,EQ,0,0,0,0,500,500,0,153197.05,-153197.05,306.39,R,30639.41
ZLM0017,ZLM0017,PAYTM,N2022148  ,EQ,10,10,0,10,0,0,8150,0,8150,815,R,1630
ZLM0019,ZLM0019,ICICIBANK,N2022147  ,EQ,0,0,0,0,200,200,0,163190,-163190,815.95,R,32638
ZLM0019,ZLM0019,ITC,N2022147  ,EQ,0,0,0,0,250,250,0,76587.5,-76587.50,306.35,R,15317.50
ZLM0019,ZLM0019,BOMDYEING,N2022148  ,EQ,0,0,0,0,500,500,0,49600,-49600,99.20,R,9920
ZLM0022,ZLM0022,PRESTIGE,N2022147  ,EQ,0,0,0,0,200,200,0,86000,-86000,430,R,17200
ZLM0035,ZLM0035,INFY,N2022147  ,EQ,0,0,0,0,11,11,0,17148,-17148,1558.91,R,3429.60
ZLM0035,ZLM0035,JSWSTEEL,N2022148  ,EQ,1,1,0,1,0,0,671.25,0,671.25,671.25,R,134.25
ZLM0035,ZLM0035,JSWSTEEL,N2022147  ,EQ,0,0,0,0,10,10,0,6560,-6560,656,R,1312
ZLM0035,ZLM0035,ITC,N2022148  ,EQ,0,0,0,0,20,20,0,6185,-6185,309.25,R,1237
ZLM0035,ZLM0035,INFY,N2022148  ,EQ,11,11,0,11,0,0,17571.95,0,17571.95,1597.45,R,3514.39
ZLM0038,ZLM0038,RCF,N2022148  ,EQ,2000,2000,1914,86,0,0,183550,0,183550,91.78,R,1578.53
ZLP0038,ZLP0038,BALRAMCHIN,N2022147  ,EQ,50,50,50,0,0,0,19212.5,0,19212.50,0,R,0
ZLP0038,ZLP0038,LXCHEM,N2022147  ,EQ,50,50,50,0,0,0,15515,0,15515,0,R,0
ZLP0038,ZLP0038,BALAMINES,N2022148  ,EQ,0,0,0,0,20,20,0,72247.3,-72247.30,3612.37,R,14449.46
ZMA0173,ZMA0173,500058,Z2022148  ,BE,80,80,0,80,0,0,704,0,704,8.80,Z,140.80
ZMA0173,ZMA0173,TATASTEEL,N2022148  ,EQ,0,0,0,0,55,55,0,5923.1,-5923.10,107.69,R,1184.62
ZMA0173,ZMA0173,PNB,N2022148  ,EQ,150,150,0,150,0,0,4980,0,4980,33.20,R,996
ZMA0173,ZMA0173,IDEA,N2022148  ,EQ,75,75,0,75,0,0,665.25,0,665.25,8.87,R,133.05
ZMA0174,ZMA0174,HSCL,N2022147  ,EQ,50,50,50,0,0,0,4342.5,0,4342.50,0,R,0
ZMC0036,ZMC0036,MADRASFERT,N2022148  ,EQ,0,0,0,0,500,500,0,24515.05,-24515.05,49.03,R,4903.01
ZMC0091,ZMC0091,HCC,N2022147  ,EQ,500,500,500,0,0,0,6525,0,6525,0,R,0
ZMC0091,ZMC0091,NATIONALUM,N2022147  ,EQ,240,240,240,0,0,0,18504,0,18504,0,R,0
ZMC0091,ZMC0091,PNB,N2022147  ,EQ,500,500,500,0,0,0,16725,0,16725,0,R,0
ZMC0091,ZMC0091,RELCAPITAL,Z2022148  ,BE,0,0,0,0,500,500,0,6775,-6775,13.55,Z,1355
ZMC0205,ZMC0205,HSCL,N2022148  ,EQ,0,0,0,0,1,1,0,87.6,-87.60,87.60,R,17.52
ZMC0224,ZMC0224,BAJAJHIND,N2022147  ,EQ,315,315,315,0,0,0,3480.75,0,3480.75,0,R,0
ZMC0281,ZMC0281,YESBANK,N2022147  ,EQ,0,0,0,0,200,200,0,3270,-3270,16.35,R,654
ZMC0281,ZMC0281,ZOMATO,N2022147  ,EQ,0,0,0,0,100,100,0,5415,-5415,54.15,R,1083
ZMC0299,ZMC0299,BANKBARODA,N2022147  ,EQ,0,0,0,0,250,250,0,30176.1,-30176.10,120.70,R,6035.22
ZMC0299,ZMC0299,TATAMOTORS,N2022147  ,EQ,0,0,0,0,200,200,0,93420,-93420,467.10,R,18684
ZMC0299,ZMC0299,NAZARA,N2022147  ,EQ,150,150,150,0,0,0,105710.1,0,105710.10,0,R,0
ZMC0299,ZMC0299,INFY,N2022147  ,EQ,100,100,100,0,0,0,155500,0,155500,0,R,0
ZMC0299,ZMC0299,SBIN,N2022147  ,EQ,0,0,0,0,200,200,0,108730,-108730,543.65,R,21746
ZMC0300,ZMC0300,INDUSTOWER,N2022147  ,EQ,0,0,0,0,200,200,0,41690,-41690,208.45,R,8338
ZMC0300,ZMC0300,ADANIGREEN,N2022148  ,EQ,0,0,0,0,101,101,0,228683.3,-228683.30,2264.19,R,45736.66
ZMC0300,ZMC0300,UFO,N2022148  ,EQ,0,0,0,0,500,500,0,52275,-52275,104.55,R,10455
ZMC0300,ZMC0300,PAYTM,N2022147  ,EQ,100,100,100,0,0,0,80170,0,80170,0,R,0
ZMC0307,ZMC0307,AXISBANK,N2022148  ,EQ,140,140,0,140,0,0,101045,0,101045,721.75,R,20209
ZMC0420,ZMC0420,PRESTIGE,N2022147  ,EQ,0,0,0,0,10,10,0,4250.5,-4250.50,425.05,R,850.10
ZMC0430,ZMC0430,BSOFT,N2022148  ,EQ,0,0,0,0,50,50,0,17612.5,-17612.50,352.25,R,3522.50
ZMC0440,ZMC0440,ICICIBANK,N2022148  ,EQ,0,0,0,0,10,10,0,8284.5,-8284.50,828.45,R,1656.90
ZMC0440,ZMC0440,BALMLAWRIE,N2022148  ,EQ,0,0,0,0,50,50,0,5772.5,-5772.50,115.45,R,1154.50
ZMC0440,ZMC0440,HAPPSTMNDS,N2022148  ,EQ,0,0,0,0,10,10,0,9861.5,-9861.50,986.15,R,1972.30
ZMC0440,ZMC0440,RADICO,N2022148  ,EQ,0,0,0,0,10,10,0,9370,-9370,937,R,1874
ZMC0443,ZMC0443,539470,N2022147  ,EQ,0,0,0,0,2500,2500,0,5315,-5315,2.13,R,1063
ZMC0443,ZMC0443,543274,N2022147  ,SM,0,0,0,0,900,900,0,20430,-20430,22.70,R,4086
ZMJ0024,ZMJ0024,IBULHSGFIN,N2022147  ,EQ,0,0,0,0,150,150,0,17805,-17805,118.70,R,3561
ZMR0004,ZMR0004,MCX,N2022147  ,EQ,350,50,50,0,300,0,462000,395155.2,66844.80,0,R,0
ZMR0004,ZMR0004,MCX,N2022148  ,EQ,300,300,80,220,0,0,388500,0,388500,1295,R,56980
ZMS0007,ZMS0007,TATASTEEL,N2022147  ,EQ,0,0,0,0,100,100,0,10650,-10650,106.50,R,2130
ZMS0008,ZMS0008,ITC,N2022148  ,EQ,0,0,0,0,10,10,0,3080,-3080,308,R,616
ZMW0008,ZMW0008,ELGIEQUIP,N2022147  ,EQ,0,0,0,0,100,100,0,43700,-43700,437,R,8740
ZMW0035,ZMW0035,ELGIEQUIP,N2022147  ,EQ,0,0,0,0,20,20,0,8740,-8740,437,R,1748
ZNN0122,ZNN0122,GUJGASLTD,N2022148  ,EQ,100,100,100,0,0,0,44654.35,0,44654.35,0,R,0
ZNN0122,ZNN0122,CIPLA,N2022147  ,EQ,25,25,25,0,0,0,25437.5,0,25437.50,0,R,0
ZNU0015,ZNU0015,RELIANCE,N2022147  ,EQ,100,100,100,0,0,0,260000,0,260000,0,R,0
ZNU0015,ZNU0015,RELIANCE,N2022148  ,EQ,0,0,0,0,150,150,0,390135,-390135,2600.90,R,78027
ZNU0015,ZNU0015,SHREDIGCEM,N2022147  ,EQ,0,0,0,0,500,500,0,31600,-31600,63.20,R,6320
ZNU0015,ZNU0015,JTEKTINDIA,N2022147  ,EQ,0,0,0,0,500,500,0,43175,-43175,86.35,R,8635
ZNU0015,ZNU0015,NAHARPOLY,N2022147  ,EQ,0,0,0,0,200,200,0,69990,-69990,349.95,R,13998
ZNU0015,ZNU0015,SBICARD,N2022147  ,EQ,0,0,0,0,100,100,0,94180,-94180,941.80,R,18836
ZNU0015,ZNU0015,IEX,N2022147  ,EQ,0,0,0,0,500,500,0,83100,-83100,166.20,R,16620
ZNU0015,ZNU0015,ZUARI,N2022147  ,EQ,0,0,0,0,500,500,0,78750,-78750,157.50,R,15750
ZNU0015,ZNU0015,ZUARI,N2022148  ,EQ,500,500,0,500,0,0,84000,0,84000,168,R,16800
ZNU0015,ZNU0015,INFY,N2022147  ,EQ,150,150,150,0,0,0,234750,0,234750,0,R,0
ZNU0015,ZNU0015,ZENTEC,N2022147  ,EQ,0,0,0,0,500,500,0,96675,-96675,193.35,R,19335
ZNU0015,ZNU0015,NATIONALUM,N2022147  ,EQ,0,0,0,0,500,500,0,38775,-38775,77.55,R,7755
ZNU0015,ZNU0015,CUMMINSIND,N2022147  ,EQ,0,0,0,0,100,100,0,119830,-119830,1198.30,R,23966
ZNU0015,ZNU0015,NELCO,N2022147  ,EQ,0,0,0,0,100,100,0,67055,-67055,670.55,R,13411
ZNU0015,ZNU0015,EROSMEDIA,N2022148  ,EQ,0,0,0,0,800,800,0,19680,-19680,24.60,R,3936
ZNU0015,ZNU0015,GOKEX,N2022147  ,EQ,0,0,0,0,200,200,0,68660,-68660,343.30,R,13732
ZNU0015,ZNU0015,DAAWAT,N2022147  ,EQ,0,0,0,0,500,500,0,44325,-44325,88.65,R,8865
ZNU0015,ZNU0015,ICICIBANK,N2022148  ,EQ,0,0,0,0,100,100,0,82400,-82400,824,R,16480
ZNU0015,ZNU0015,KOKUYOCMLN,N2022147  ,EQ,0,0,0,0,500,500,0,34500,-34500,69,R,6900
ZNX0258,ZNX0258,CHEVIOT,N2022148  ,EQ,0,0,0,0,45,45,0,60507.55,-60507.55,1344.61,R,12101.51
ZNX0258,ZNX0258,CHEVIOT,N2022147  ,EQ,0,0,0,0,130,130,0,186181.9,-186181.90,1432.17,R,37236.38
ZNX0739,ZNX0739,IDFCFIRSTB,N2022147  ,EQ,0,0,0,0,100,100,0,4300,-4300,43,R,860
ZOD0017,ZOD0017,ZOMATO,N2022148  ,EQ,0,0,0,0,100,100,0,5730,-5730,57.30,R,1146
ZON0005,ZON0005,DELTACORP,N2022148  ,EQ,0,0,0,0,15,15,0,2919,-2919,194.60,R,583.80
ZON0005,ZON0005,INFY,N2022148  ,EQ,1,1,0,1,0,0,1600.1,0,1600.10,1600.10,R,320.02
ZON0005,ZON0005,SPICEJET,N2022148  ,EQ,0,0,0,0,50,50,0,2350,-2350,47,R,470
ZON0005,ZON0005,SPICEJET,N2022147  ,EQ,40,40,40,0,0,0,2048,0,2048,0,R,0
ZON0005,ZON0005,DEEPAKNTR,N2022148  ,EQ,2,2,0,2,0,0,4021,0,4021,2010.50,R,804.20
ZON0005,ZON0005,NAUKRI,N2022148  ,EQ,0,0,0,0,1,1,0,4198.65,-4198.65,4198.65,R,839.73
ZON0005,ZON0005,GODREJPROP,N2022147  ,EQ,0,0,0,0,3,3,0,4299.6,-4299.60,1433.20,R,859.92
ZON0005,ZON0005,IRCTC,N2022147  ,EQ,0,0,0,0,4,4,0,2552.8,-2552.80,638.20,R,510.56
ZON0005,ZON0005,INDIAMART,N2022148  ,EQ,1,1,0,1,0,0,4474,0,4474,4474,R,894.80
ZON0005,ZON0005,BALKRISIND,N2022148  ,EQ,0,0,0,0,1,1,0,2310.95,-2310.95,2310.95,R,462.19
ZON0005,ZON0005,PETRONET,N2022148  ,EQ,0,0,0,0,10,10,0,2125.5,-2125.50,212.55,R,425.10
ZON0016,ZON0016,ADANIPORTS,N2022147  ,EQ,20,20,20,0,0,0,15963.5,0,15963.50,0,R,0
ZON0016,ZON0016,BRIGADE,N2022147  ,EQ,0,0,0,0,15,15,0,7590,-7590,506,R,1518
ZON0016,ZON0016,RCF,N2022148  ,EQ,0,0,0,0,250,250,0,23175,-23175,92.70,R,4635
ZON0016,ZON0016,VBL,N2022148  ,EQ,5,5,0,5,0,0,4869.25,0,4869.25,973.85,R,973.85
ZOU0034,ZOU0034,AFFLE,N2022148  ,EQ,2,2,0,2,0,0,2185.85,0,2185.85,1092.93,R,437.17
ZOV0017,ZOV0017,RANASUG,N2022148  ,EQ,100,100,0,100,0,0,2600,0,2600,26,R,520
ZOV0017,ZOV0017,LICI,N2022148  ,EQ,50,50,0,50,0,0,33675,0,33675,673.50,R,6735
ZOV0020,ZOV0020,TTML,N2022147  ,EQ,40,40,40,0,0,0,4434,0,4434,0,R,0
ZOV0020,ZOV0020,BAJAJHIND,N2022147  ,EQ,100,100,100,0,0,0,1105,0,1105,0,R,0
ZOV0030,ZOV0030,GAIL,N2022148  ,EQ,0,0,0,0,13,13,0,1818.1,-1818.10,139.85,R,363.62
ZOV0055,ZOV0055,ADANIPOWER,N2022147  ,EQ,1125,275,275,0,850,0,372797.5,278865,93932.50,0,R,0
ZOV0068,ZOV0068,COCHINSHIP,N2022148  ,EQ,1,1,0,1,0,0,336.65,0,336.65,336.65,R,67.33
ZOV0080,ZOV0080,ADANIPOWER,N2022148  ,EQ,100,0,0,0,340,240,35255,119366,-84111,350.46,R,16822.20
ZOV0132,ZOV0132,TATASTEEL,N2022148  ,EQ,200,100,0,100,100,0,21630,10805,10825,108.25,R,2165
ZOV0132,ZOV0132,TATASTEEL,N2022147  ,EQ,100,100,100,0,0,0,10710,0,10710,0,R,0
ZOV0132,ZOV0132,NMDC,N2022148  ,EQ,600,600,0,600,0,0,63970,0,63970,106.62,R,12794
ZOV0132,ZOV0132,TATAMETALI,N2022148  ,EQ,50,50,0,50,0,0,36209.75,0,36209.75,724.20,R,7241.95
ZOV0160,ZOV0160,VRLLOG,N2022147  ,EQ,5,5,5,0,0,0,3128.5,0,3128.50,0,R,0
ZOV0165,ZOV0165,ORIENTBELL,N2022147  ,EQ,0,0,0,0,500,500,0,311773.15,-311773.15,623.55,R,62354.63
ZOV0186,ZOV0186,CARBORUNIV,N2022148  ,EQ,0,0,0,0,200,200,0,175710,-175710,878.55,R,35142
ZOV0223,ZOV0223,DYNAMATECH,N2022147  ,EQ,10,10,10,0,0,0,18600.5,0,18600.50,0,R,0
ZOV0233,ZOV0233,TECHM,N2022148  ,EQ,0,0,0,0,500,500,0,529500,-529500,1059,R,105900
ZOV0233,ZOV0233,BALKRISIND,N2022147  ,EQ,0,0,0,0,500,500,0,1220050,-1220050,2440.10,R,244010
ZOV0233,ZOV0233,BALKRISIND,N2022148  ,EQ,0,0,0,0,150,150,0,348573.4,-348573.40,2323.82,R,69714.68
ZOV0233,ZOV0233,DEEPAKNTR,N2022147  ,EQ,0,0,0,0,325,325,0,626529.75,-626529.75,1927.78,R,125305.95
ZOV0233,ZOV0233,TATAMOTORS,N2022148  ,EQ,0,0,0,0,1000,1000,0,472489.95,-472489.95,472.49,R,94497.99
ZOV0233,ZOV0233,EMAMILTD,N2022147  ,EQ,0,0,0,0,400,400,0,185138.95,-185138.95,462.85,R,37027.79
ZOV0233,ZOV0233,SOBHA,N2022147  ,EQ,0,0,0,0,300,300,0,207208.55,-207208.55,690.70,R,41441.71
ZOV0233,ZOV0233,ADANIPOWER,N2022148  ,EQ,0,0,0,0,4500,4500,0,1559982.6,-1559982.60,346.66,R,311996.52
ZOV0233,ZOV0233,RELIANCE,N2022147  ,EQ,1000,1000,1000,0,0,0,2606369.2,0,2606369.20,0,R,0
ZOV0233,ZOV0233,TATAELXSI,N2022148  ,EQ,0,0,0,0,100,100,0,886618.6,-886618.60,8866.19,R,177323.72
ZOV0233,ZOV0233,TATAELXSI,N2022147  ,EQ,0,0,0,0,300,300,0,2612010.75,-2612010.75,8706.70,R,522402.15
ZOV0233,ZOV0233,POLYCAB,N2022147  ,EQ,0,0,0,0,500,500,0,1188798.85,-1188798.85,2377.60,R,237759.77
ZOV0233,ZOV0233,IRCTC,N2022147  ,EQ,0,0,0,0,800,800,0,515502.25,-515502.25,644.38,R,103100.45
ZOV0233,ZOV0233,IDEA,N2022148  ,EQ,145000,145000,0,145000,0,0,1286750,0,1286750,8.87,R,257350
ZOV0248,ZOV0248,NDTV,N2022147  ,EQ,1240,1240,1240,0,0,0,346488,0,346488,0,R,0
ZOV0274,ZOV0274,DMART,N2022148  ,EQ,0,0,0,0,1,1,0,4216.05,-4216.05,4216.05,R,843.21
ZOV0340,ZOV0340,TATAMOTORS,N2022148  ,EQ,1,1,0,1,0,0,469.45,0,469.45,469.45,R,93.89
ZPJ0012,ZPJ0012,ZENSARTECH,N2022148  ,EQ,0,0,0,0,250,250,0,62475,-62475,249.90,R,12495
ZPJ0042,ZPJ0042,ZENSARTECH,N2022148  ,EQ,0,0,0,0,1000,1000,0,249750,-249750,249.75,R,49950
ZPJ0042,ZPJ0042,TATACOMM,N2022147  ,EQ,250,250,250,0,0,0,268125,0,268125,0,R,0
ZPJ0050,ZPJ0050,PAYTM,N2022147  ,EQ,100,100,100,0,0,0,77045,0,77045,0,R,0
ZPJ0050,ZPJ0050,TIDEWATER,N2022148  ,EQ,0,0,0,0,100,100,0,121466.05,-121466.05,1214.66,R,24293.21
ZPJ0052,ZPJ0052,ZENSARTECH,N2022148  ,EQ,0,0,0,0,250,250,0,62475,-62475,249.90,R,12495
